URL,Date,Id,Company,new_url
"http://wayback.archive.org/web/20160307012649/http://atriummic.com:80/
",2016-03-07,1176,atriummic.com,http://web.archive.org/web/20160307012649/http://atriummic.com/
"http://wayback.archive.org/web/20160407082716/http://atriummic.com:80/
",2016-04-07,1176,atriummic.com,http://web.archive.org/web/20160407082716/http://atriummic.com/
"http://wayback.archive.org/web/20160511234242/http://www.atriummic.com:80/
",2016-05-11,1176,atriummic.com,http://web.archive.org/web/20160511234242/http://www.atriummic.com/
"http://wayback.archive.org/web/20160612131544/http://www.atriummic.com:80/
",2016-06-12,1176,atriummic.com,http://web.archive.org/web/20160612131544/http://www.atriummic.com/
"http://wayback.archive.org/web/20160711074458/http://atriummic.com:80/
",2016-07-11,1176,atriummic.com,http://web.archive.org/web/20160711074458/http://atriummic.com/
"http://wayback.archive.org/web/20160802084733/http://atriummic.com/
",2016-08-02,1176,atriummic.com,http://web.archive.org/web/20160802084733/http://atriummic.com/
"http://wayback.archive.org/web/20161002020045/http://atriummic.com/
",2016-10-02,1176,atriummic.com,http://web.archive.org/web/20161002020045/http://atriummic.com/
"http://wayback.archive.org/web/20170104000408/http://atriummic.com:80/
",2017-01-04,1176,atriummic.com,http://web.archive.org/web/20170104000408/http://atriummic.com/
"http://wayback.archive.org/web/20170219033024/http://www.atriummic.com/
",2017-02-19,1176,atriummic.com,http://web.archive.org/web/20170219033024/http://www.atriummic.com/
"http://wayback.archive.org/web/20170506072833/http://www.atriummic.com:80/
",2017-05-06,1176,atriummic.com,http://web.archive.org/web/20170506072833/http://www.atriummic.com/Default.aspx
"http://wayback.archive.org/web/20170612020051/http://atriummic.com/
",2017-06-12,1176,atriummic.com,http://web.archive.org/web/20170612020100/http://atriummic.com/Default.aspx
"http://wayback.archive.org/web/20170708031522/http://www.atriummic.com/
",2017-07-08,1176,atriummic.com,http://web.archive.org/web/20170709173634/http://atriummic.com/Default.aspx
"http://wayback.archive.org/web/20170913023031/http://atriummic.com/
",2017-09-13,1176,atriummic.com,http://web.archive.org/web/20170922061520/http://www.atriummic.com/Default.aspx
